type,pd_code,ed_code,pd_name,ed_name,electors,polled,rejected,valid,PA,UNP,JVP,NUA,SU,TULF,JV,PLF,EPDP,PF,NLF,ACTC,TELO,CWC,DPLF,PP,IG2.13,L&DA,TNUoW,IG1.12,TLP,IG2.10,ULF,DUNF,ESMS,SMP,IG4.11,IG2.14,IG7.11,IG6.10,SMB,SMBP,IG1.10,IG3.10,IG5.11,NPP,IG3.14,MUL,SLMK,PFF,IG2.11,MULF,IG5.13,SLPF,IG6.14,PLSF,IG3.01,JSP,IG2.07,RJP,IG3.12,IG1.15,IG4.22,IG4.03,SEP,IG3.13,IG2.01,DUN,IG2.17,IG4.21,IG1.02,IG3.02,IG2.04,IG5.09,IG5.10,IG2.12,IG1.13,IG5.02,IG2.16,IG5.08,IG1.19,IG5.03,IG5.01,IG4.04,IG4.19,IG4.02,IG1.07,IG1.03,IG3.08,IG3.19,IG5.12,IG9.06,IG2.02,IG3.03,IG5.04,IG2.03,IG4.09,IG3.21,IG6.13,IG4.06,IG4.01,IG1.04,IG1.16,IG1.17,IG1.20,IG3.06,IG2.09,IG2.21,IG4.08,SLP,IG2.08,IG3.16,IG3.09,IG1.01,IG1.05,IG1.08,IG4.10,IG2.18,IG2.19,IG3.04,IG6.20,IG3.22,IG4.20,IG1.06,IG7.06,IG3.20,IG1.11,IG1.21,IG8.06,IG1.09,IG5.06,IG1.22,IG4.12,IG1.18,IG6.06,IG2.22,IG4.13,IG2.20,IG5.20,IG4.14,IG1.14,IG5.14,IG2.06,IG3.11,IG6.11
pd,18C,18,Polonnaruwa,Polonnaruwa,0,0,0,76905,34979,35197,0,886,317,0,0,4691,0,0,569,0,0,0,0,103,0,0,0,0,42,0,0,33,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
pd,18P,18,Postal Votes - Polonnaruwa District,Polonnaruwa,0,0,0,5855,2955,2296,0,15,33,0,0,524,0,0,18,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pd,19A,19,Mahiyangane,Badulla,0,0,0,50501,17792,28850,2990,153,105,0,0,0,0,0,343,0,0,6,0,58,0,0,0,0,54,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,32,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,19B,19,Wiyaluwa,Badulla,0,0,0,28119,13082,12880,1131,113,65,0,0,0,0,0,227,0,0,342,0,101,0,0,0,0,49,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,16,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,19C,19,Passara,Badulla,0,0,0,35099,13848,15491,912,173,70,0,0,0,0,0,216,0,0,4135,0,34,0,0,0,0,47,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,21,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,19D,19,Badulla,Badulla,0,0,0,31426,14638,13312,1778,430,297,0,0,0,0,0,135,0,0,631,0,96,0,0,0,0,16,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,19E,19,Hali-Ela,Badulla,0,0,0,38652,17588,17338,1802,293,184,0,0,0,0,0,233,0,0,944,0,99,0,0,0,0,31,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,19F,19,Uva-Paranagama,Badulla,0,0,0,38673,18162,17582,1815,215,119,0,0,0,0,0,210,0,0,394,0,50,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,21,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,19G,19,Welimada,Badulla,0,0,0,43553,18661,19377,1835,2577,152,0,0,0,0,0,161,0,0,617,0,42,0,0,0,0,30,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,19H,19,Bandarawela,Badulla,0,0,0,46155,19836,20912,1928,564,447,0,0,0,0,0,253,0,0,1927,0,76,0,0,0,0,34,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,24,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,19I,19,Haputale,Badulla,0,0,0,35236,13699,16430,1046,473,174,0,0,0,0,0,231,0,0,2975,0,28,0,0,0,0,36,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,19P,19,Postal Votes - Badulla District,Badulla,0,0,0,13602,6866,5179,1177,61,164,0,0,0,0,0,13,0,0,121,0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,20A,20,Bibile,Moneragala,0,0,0,44817,22011,19022,2783,0,74,0,0,0,0,0,431,0,0,0,0,132,0,0,0,0,62,0,0,48,103,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0
pd,20B,20,Moneragala,Moneragala,0,0,0,55075,29668,21063,3228,0,103,0,0,0,0,0,502,0,0,0,0,128,0,0,0,0,42,0,0,49,116,0,0,0,0,0,0,39,0,0,0,0,0,0,0,18,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,18,0,0,15,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0
pd,20C,20,Wellawaya,Moneragala,0,0,0,77967,36697,33390,6581,0,121,0,0,0,0,0,609,0,0,0,0,166,0,0,0,0,32,0,0,68,134,0,0,0,0,0,0,28,0,0,0,0,0,0,0,13,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0
pd,20P,20,Postal Votes - Moneragala District,Moneragala,0,0,0,6072,3028,2425,567,0,29,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,21A,21,Eheliyagoda,Ratnapura,0,0,0,58859,27885,23985,1907,0,285,0,0,0,0,0,0,0,0,0,0,96,0,4272,0,0,89,0,103,52,10,0,0,0,0,0,31,0,0,0,0,0,0,0,0,18,0,0,0,11,0,28,0,3,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,21B,21,Ratnapura,Ratnapura,0,0,0,71817,36981,30189,3165,0,493,0,0,0,0,0,0,0,0,0,0,94,0,456,0,0,71,0,130,53,26,0,0,0,0,0,45,0,0,0,0,0,0,0,0,8,0,0,0,10,0,25,0,11,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,21C,21,Pelmadulla,Ratnapura,0,0,0,48241,25563,20385,1556,0,179,0,0,0,0,0,0,0,0,0,0,37,0,181,0,0,51,0,110,39,25,0,0,0,0,0,28,0,0,0,0,0,0,0,0,9,0,0,0,10,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,21D,21,Balangoda,Ratnapura,0,0,0,60384,31411,25789,2232,0,148,0,0,0,0,0,0,0,0,0,0,185,0,215,0,0,73,0,87,60,29,0,0,0,0,0,33,0,0,0,0,0,0,0,0,7,0,0,0,7,0,21,0,7,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,21E,21,Rakwana,Ratnapura,0,0,0,58854,28497,27685,1937,0,124,0,0,0,0,0,0,0,0,0,0,73,0,125,0,0,69,0,105,58,38,0,0,0,0,0,28,0,0,0,0,0,0,0,0,13,0,0,0,10,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,21F,21,Nivitigala,Ratnapura,0,0,0,58377,31798,24062,1631,0,124,0,0,0,0,0,0,0,0,0,0,69,0,277,0,0,71,0,118,47,27,0,0,0,0,0,26,0,0,0,0,0,0,0,0,13,0,0,0,23,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,21G,21,Kalawana,Ratnapura,0,0,0,38253,21224,15246,1237,0,99,0,0,0,0,0,0,0,0,0,0,35,0,178,0,0,48,0,65,31,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,11,0,0,0,7,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,21H,21,Kolonna,Ratnapura,0,0,0,79420,36592,33729,7895,0,174,0,0,0,0,0,0,0,0,0,0,114,0,322,0,0,103,0,162,54,72,0,0,0,0,0,32,0,0,0,0,0,0,0,0,16,0,0,0,15,0,36,0,12,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,21P,21,Postal Votes - Ratnapura District,Ratnapura,0,0,0,8049,4191,2947,662,0,77,0,0,0,0,0,0,0,0,0,0,13,0,132,0,0,4,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,22A,22,Dedigama,Kegalle,0,0,0,56700,25961,25938,3153,629,678,0,0,0,0,0,0,0,0,0,0,42,0,13,0,0,31,0,0,34,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,42,0,8,0,41,0,11,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
pd,22B,22,Galigamuwa,Kegalle,0,0,0,41807,20284,18109,2468,146,556,0,0,0,0,0,0,0,0,0,0,20,0,6,0,0,29,0,0,29,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24,0,9,0,40,0,4,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
pd,22C,22,Kegalle,Kegalle,0,0,0,43063,22237,16091,3509,142,740,0,0,0,0,0,0,0,0,0,0,59,0,21,0,0,43,0,0,26,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39,0,8,0,41,0,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0
pd,22D,22,Rambukkana,Kegalle,0,0,0,40787,20907,16647,2356,147,461,0,0,0,0,0,0,0,0,0,0,49,0,8,0,0,37,0,0,35,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,0,7,0,22,0,6,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0
pd,22E,22,Mawanella,Kegalle,0,0,0,50009,19976,23751,2428,2901,452,0,0,0,0,0,0,0,0,0,0,93,0,10,0,0,37,0,0,30,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,156,0,9,0,38,0,9,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
pd,22F,22,Aranayake,Kegalle,0,0,0,34815,18340,14160,1688,226,164,0,0,0,0,0,0,0,0,0,0,46,0,15,0,0,25,0,0,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,7,0,22,0,5,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
pd,22G,22,Yatiyantota,Kegalle,0,0,0,43893,22659,18738,1347,331,306,0,0,0,0,0,0,0,0,0,0,28,0,195,0,0,52,0,0,32,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,49,0,10,0,25,0,5,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0
pd,22H,22,Ruwanwella,Kegalle,0,0,0,45096,23375,18298,2196,215,628,0,0,0,0,0,0,0,0,0,0,33,0,50,0,0,48,0,0,28,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,63,0,6,0,23,0,9,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0
pd,22I,22,Deraniyagala,Kegalle,0,0,0,40707,19715,18443,1848,20,289,0,0,0,0,0,0,0,0,0,0,45,0,18,0,0,78,0,0,36,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,34,0,8,0,33,0,9,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0
pd,22P,22,Postal Votes - Kegalle District,Kegalle,0,0,0,14535,7660,5452,1035,40,275,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,1,0,0,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
